   Shot        onset_time(s)     Ip(MA)           Bt(T)         ne(10**19)         q95            beta_N          H_98          tau_E(s)         W_mhd(J)         li           beta_p
  174608	   4.863	-1.07925	  -2.054	 4.01952	  5.4585	 1.72366	 1.14913	0.0999571	  666460	0.783865	0.9448
  174612	   3.404	-1.08155	-2.04883	 5.37851	 5.46861	 1.68243	 1.17199	0.122656	  690832	0.756189	0.9846
  174618	   4.563	-1.07924	-2.03714	 4.44196	 5.51277	 1.75283	 1.30983	0.118357	  744575	0.791879	1.048
  174628	   3.458	-1.43195	-2.15187	 6.69943	 3.65346	 1.83042	0.898408	 0.10223	  990117	0.869845	0.7639
  174629	   3.224	-1.43093	-2.15078	 6.51534	 3.72441	 1.79483	0.884877	0.0999523	  991300	0.840091	0.779
  174634	   3.581	-1.43298	 -1.9409	 3.20588	 3.25465	 1.97463	0.921769	0.0961789	  946203	0.904601	0.7338
  174635	   3.262	 -1.4352	-1.94335	 2.54203	 3.24341	 1.95949	0.810082	0.094015	  982838	0.894494	0.7587
  174636	   3.155	-1.43633	-1.94552	 2.66485	 3.25977	 1.91721	0.925926	0.0923228	  950689	0.893667	0.7369
  174644	   2.295	-1.43657	-1.94144	 2.52378	 3.19092	 1.99909	 1.32108	0.212171	1.04139e+06	0.909798	0.7921
  174684	   5.043	 1.62021	-1.95993	  4.1645	 3.20943	 1.45372	0.914106	0.162911	  795482	0.996007	0.4905
  174685	   4.172	 1.62328	 -1.9583	   3.529	  3.2346	 1.45757	0.913592	0.125308	  844625	 1.00833	0.518
  174690	   4.687	 1.61753	-1.95803	 4.48923	 3.21542	 1.70988	 1.20907	0.217905	1.05094e+06	 1.03756	0.6435
  174692	   5.181	 1.60783	-1.96102	 3.00361	 3.16959	0.998194	0.791472	0.164067	  586839	 1.04644	0.3602
  174710	   3.717	 1.62211	-1.95286	 3.96308	  3.2355	 1.81539	0.989233	0.143462	1.02153e+06	0.973582	0.6259
  174718	   3.799	  1.6182	-1.95667	 3.40181	 3.23129	 1.50316	0.840831	0.118921	  877769	0.974176	0.5386
  174720	   2.118	 1.00687	-1.73781	 5.58851	 4.46158	 3.09093	 1.41918	0.131582	  987860	0.855599	1.554
  174722	   2.418	 1.00916	-1.74216	  5.0965	 4.51002	 2.94637	 1.28342	0.125991	  920452	 0.85379	1.459
  174723	   2.371	 1.01542	-1.74053	 5.32067	 4.51168	 3.09077	 1.46346	 0.13912	  996286	0.861421	1.568
  174724	   2.412	 1.01523	-1.73672	 5.18502	 4.50077	  3.1515	 1.32212	0.119494	  987379	 0.84086	1.567
  174725	   2.471	0.998983	-1.73944	 5.21072	 4.47309	 2.99569	 1.38302	0.132658	  991944	0.854594	1.555
  174739	 1.71938	 1.57825	-2.17009	 3.37421	 4.22459	 1.38558	 1.01864	0.325323	1.13374e+06	 1.13684	0.7425
  174744	 2.77038	 1.85135	 -2.1758	 8.89182	 3.93497	 2.95239	   1.365	0.171998	2.30739e+06	0.895595	1.114
