   Shot        onset_time(s)     Ip(MA)           Bt(T)         ne(10**19)         q95            beta_N          H_98          tau_E(s)         W_mhd(J)         li           beta_p
  169993	     5.6	 1.36556	-1.95449	 3.02827	 4.08307	 1.75146	 1.09023	0.130196	  864892	 1.16212	0.7692
  169997	   5.581	 1.36068	-1.95232	 3.08066	 4.11421	 1.83566	 1.02387	0.134889	  906118	 1.07849	0.806
  170000	   4.461	 1.36228	-1.95504	 2.99153	 4.16931	  2.0643	 1.18908	 0.13084	  975466	 1.04109	0.8635
  170004	   3.296	 1.53212	-1.95123	 3.36862	 3.65266	 1.66816	 1.03234	0.132537	  911911	0.956965	0.6349
  170005	   3.364	 1.54148	-1.95341	 3.16323	 3.63193	 2.01495	 1.19004	0.137794	1.09734e+06	0.985838	0.7607
  170006	   4.774	 1.52715	-1.95531	 3.15807	 3.63494	 1.90412	 1.10581	 0.14876	1.04206e+06	 1.03739	0.7249
  170036	    3.94	-1.18072	 -2.0472	 7.93963	 4.64739	 1.26607	0.848959	0.157655	  535865	0.950214	0.6219
  170061	   3.309	 1.62803	-1.95667	 3.96336	 3.40589	 1.96389	 1.23322	0.169579	1.11103e+06	 1.00491	0.6849
  170066	   4.956	 1.62959	-1.95721	  3.9703	 3.40951	 1.61417	0.970927	0.127696	  905288	0.994576	0.5623
  170067	   2.197	 1.62512	-1.95422	 5.15847	 3.42751	 2.05824	  1.4062	0.243963	1.21464e+06	0.863766	0.7441
  170074	   3.338	 1.62378	-1.95449	  4.3514	 3.37807	 1.46782	   1.033	0.175063	  833037	 0.94168	0.514
  170075	   2.995	 1.63481	-1.95667	 4.03684	 3.42275	  1.9175	 1.27884	0.188438	1.14191e+06	0.945182	0.7011
  170078	   3.058	 1.54465	-1.95177	 3.71644	 3.66054	 2.01142	 1.26269	0.152476	1.0778e+06	0.972049	0.7476
  170085	   4.415	 1.63218	-1.95857	 4.19802	 3.41986	  1.8686	 1.20972	0.157119	1.05574e+06	0.973891	0.6549
  170086	   5.604	 1.61762	-1.95612	 5.18918	 3.41316	 1.60209	 1.00055	 0.16803	  861993	0.958444	0.5365
  170089	   4.187	 1.53608	-1.95232	 3.36723	 3.61387	  1.8958	 1.26743	0.154884	1.01674e+06	 1.01131	0.7035
  170090	   4.352	 1.53562	-1.95612	  3.2438	 3.56888	 1.56781	 1.00302	0.129205	  852058	 1.03081	0.5905
  170092	    1.62	 1.01727	-1.92948	 3.85874	 4.98636	 3.11272	 1.73148	0.182656	1.09903e+06	0.963708	1.731
  170097	   2.279	0.993775	-1.92839	 4.86199	 4.99431	  3.0562	 1.42127	 0.11332	1.06264e+06	0.866565	1.672
  170098	   2.132	 1.02579	-1.93247	 4.95543	 4.98228	 2.99621	 1.34221	0.114873	1.04974e+06	0.898427	1.647
  170104	   3.551	 1.19028	-2.05345	 3.94796	 4.51103	 1.32334	 1.16914	0.201979	  572572	 1.08706	0.6485
  170106	   5.347	 1.66567	 -1.9583	 4.99209	 3.37906	 1.58131	  1.0636	0.199418	  894763	0.957795	0.536
  170107	   4.188	 1.66437	-1.95313	 3.84661	 3.43996	 1.58698	 1.05701	0.149287	  938334	0.979378	0.5613
  170109	   3.748	 1.66255	-1.96591	 3.73848	 3.41979	 1.68826	 1.07314	 0.12606	  945985	0.987461	0.5656
  170112	    4.43	 1.68551	-1.95857	 3.97677	 3.35374	 1.62664	 1.07329	0.165652	  974588	 1.00264	0.5685
  170113	   4.304	 1.68787	-1.95585	 3.84535	 3.36631	 1.50884	 1.02817	0.166624	  894394	 1.01413	0.5206
  170114	   5.744	 1.70987	-1.95504	 4.56359	 3.34118	 1.62575	 1.08129	0.190754	  989586	0.950514	0.5635
  170122	   2.249	 1.36336	-1.79653	 8.14535	 3.14595	 1.83286	 1.02857	0.181022	  782113	0.884169	0.6644
  170123	    2.73	 1.35988	-1.79844	 7.12448	 3.17066	 1.77539	0.931075	0.170811	  784669	0.854552	0.6693
  170124	    4.81	 1.35699	-1.80877	 7.98778	 3.18366	 1.74188	0.863062	0.142269	  768726	0.825474	0.6647
  170125	   2.599	 1.36773	-1.79599	 7.45718	 3.16085	 1.76418	0.914078	0.171177	  783320	0.853474	0.6691
  170126	   2.728	  1.3622	-1.79735	 7.66577	 3.16363	 1.75888	0.916148	0.149544	  770378	0.853311	0.6584
  170127	   2.362	 1.36354	-1.79653	 7.09892	 3.16277	 1.77908	0.942706	0.164684	  781812	0.870467	0.666
  170152	   4.454	 1.05471	-1.43875	  6.0254	 3.29519	 1.55249	0.897192	0.155796	  423777	0.896375	0.6156
  170155	   4.304	 1.05599	-1.42978	 6.45539	   3.247	 1.70872	0.867774	0.132758	  431255	  0.8967	0.6223
  170162	   2.442	 1.55814	-2.08744	 7.56948	  3.2234	 1.90338	 1.10706	0.191584	1.08622e+06	0.934441	0.7174
  170176	   4.469	 1.05308	 -1.4363	 6.14889	 3.24726	 1.58329	0.847133	0.171069	  431957	 0.87422	0.6231
  170178	    3.43	 1.04958	-1.42624	 5.93005	 3.27192	  1.7264	0.927683	0.136321	  457529	0.893956	0.6539
  170179	   4.033	 1.04707	-1.44609	 6.49354	 3.29686	 1.56857	  0.8536	0.302118	  420181	0.900576	0.6074
  170188	   2.757	  1.1582	 -1.5369	 5.27835	 3.10721	 1.77657	 1.03504	0.173502	  562936	0.900835	0.6701
  170190	   5.097	0.949633	-1.53934	 6.57008	 3.58288	 1.86841	0.833339	0.106633	  497691	 1.08676	0.8103
  170192	   3.052	 1.15689	-1.53255	 6.88943	 3.08992	 1.86911	0.870762	0.158924	  578501	0.899242	0.6911
  170197	   2.967	 1.15645	-1.52901	 6.29071	 3.06921	 1.91104	0.946596	0.185743	  576004	 0.90181	0.6857
  170214	   2.748	 1.15548	-1.52956	 6.60201	 3.14534	 2.29113	 1.07044	0.134549	  788922	0.905597	0.9391
  170215	   2.209	 1.15351	  -1.532	 5.87473	 3.07139	 1.84286	0.951064	0.136024	  586364	0.938094	0.6948
  170216	   3.481	 1.14681	-1.53363	 6.20587	 3.07474	 1.93519	 1.03708	0.180435	  544769	0.882952	0.6492
  170219	   4.385	 1.14032	-1.53391	 7.79933	  3.0783	 1.83085	0.914388	0.131944	  573493	0.892256	0.69
  170221	   4.952	 1.14764	-1.53853	 7.43367	 3.07974	 1.63774	0.836998	 0.16272	  516679	0.906768	0.6223
  170225	   4.093	 1.15068	-1.53771	 7.17678	 3.08748	 1.58719	0.841094	0.143545	  501180	0.913053	0.6014
  170236	   1.752	0.811385	-2.05563	 3.82111	 7.47444	 2.45287	 2.03018	0.214448	  751456	 1.19748	1.863
  170238	    1.94	0.813429	-2.05264	 4.07279	 7.56145	  3.0448	 1.62933	0.153105	  917921	 1.04804	2.279
  170240	   2.649	0.800152	-2.05209	 3.84309	 7.79404	 3.12531	 1.54189	0.107893	  910656	0.905556	2.268
  170243	   2.051	0.796202	  -2.054	 3.19872	 7.51777	 2.70096	 1.26647	0.109686	  830554	 1.02611	2.06
  170245	   1.949	0.798709	-2.05373	 3.23927	 6.98032	 2.45438	 1.35566	0.141504	  711059	 1.43316	1.803
  170247	   2.122	0.805184	-2.05182	 4.19454	 7.80996	 3.34037	  1.4896	0.0855648	  948387	0.931597	2.368
  170248	    2.16	0.801595	-2.05209	 3.94046	 7.74957	 3.27283	 1.33032	0.0883762	  980233	0.939004	2.449
  170249	   2.062	0.792715	-2.05101	 3.59755	  7.6972	 2.77414	 1.48119	0.0939198	  913790	 1.04645	2.286
  170250	   2.097	0.789623	-2.05237	 3.81494	 7.62468	 3.28467	 1.49767	0.0987093	  973856	0.992098	2.427
  170251	   2.149	0.796408	-2.05264	 3.75062	 7.78416	  3.0701	 1.49095	0.0919655	  936872	0.995217	2.351
  170256	   3.534	 1.71186	-2.11898	  3.6707	 3.53451	 1.67709	 1.02173	0.125471	1.10613e+06	0.952939	0.6225
  170266	   2.152	0.988588	 1.96618	 5.12595	 5.88123	 2.95969	  1.4674	0.143909	1.06298e+06	0.908802	1.782
  170267	   2.247	0.976977	 1.96537	 4.65067	 5.94608	 3.14958	 1.59668	0.144336	1.13307e+06	0.884233	1.897
  170274	   3.655	0.992899	 1.96836	 4.28108	 5.93047	 3.50536	 1.36574	0.0910035	1.28218e+06	0.868654	2.128
  170275	   3.955	0.985513	 1.96401	 4.17802	 6.05471	 3.62217	  1.3725	0.0857034	1.28565e+06	0.820669	2.152
  170277	   2.512	0.987162	 1.96645	  3.8998	 5.99645	 3.43124	 1.27268	0.0815091	1.25187e+06	0.863751	2.085
  170278	   2.157	0.983967	 1.96238	 4.34597	 5.92617	 3.16844	 1.43926	0.112833	1.15634e+06	0.939569	1.93
  170282	   1.925	0.987231	 1.96319	 4.58043	 5.97415	 3.16432	 1.60772	0.144631	1.15449e+06	0.982082	1.959
  170283	   4.368	0.978626	 1.96836	 3.94683	 6.07485	 3.47815	 1.40281	0.0910606	1.21715e+06	0.813185	2.035
  170285	     3.3	0.979673	 1.96781	 3.97142	 5.98417	 3.56184	  1.1674	0.0669542	1.22793e+06	0.843412	2.061
  170286	   3.422	0.976359	 1.96727	 3.90882	 5.98745	 3.55849	 1.22827	0.075676	1.26497e+06	 0.84413	2.108
  170287	    3.48	0.982215	 1.96564	 3.69375	 5.95547	  3.3856	 1.28967	0.0762759	1.17935e+06	0.845239	1.981
  170290	   4.117	0.976771	 1.96781	 4.44525	 6.07127	 3.62455	  1.3377	0.0813712	1.31199e+06	0.852675	2.168
  170291	   3.644	0.986149	 1.96945	 4.67224	  6.0447	 3.55546	 1.20438	0.0726537	1.27763e+06	0.803968	2.147
  170293	   2.307	0.967547	 1.96455	 4.00048	  6.0052	 3.41489	 1.52155	 0.11528	1.25512e+06	0.889984	2.085
  170294	   3.253	0.987025	 1.96618	 4.35115	 6.03595	 3.78327	 1.43113	0.0802846	1.33832e+06	0.835108	2.231
  170296	    3.72	0.984826	 1.96917	 4.40947	 6.06488	 3.66802	 1.37964	0.0838867	1.30607e+06	0.822601	2.191
  170297	   2.085	0.976685	 1.96428	 3.98467	 5.97097	 3.05591	 1.34409	0.0919134	1.12907e+06	0.896031	1.898
  170301	   1.611	 0.60993	 2.03306	 4.73614	 10.8679	 2.42838	0.993326	0.0594794	  570206	0.672974	2.57
  170302	   1.611	0.602063	 2.02735	  4.8541	 11.3271	 2.71705	 1.30055	0.0812896	  623718	0.641224	2.815
  170303	    3.26	0.488652	 2.03034	 4.84452	  12.003	  2.7773	 1.51408	0.0788271	  529397	0.844698	3.01
  170305	   1.247	0.602355	 2.02491	 4.15585	 10.2767	 2.05447	 1.03141	0.0751231	  491895	0.719411	2.328
  170306	   2.062	0.578636	 2.02844	 5.20933	 11.7208	 2.95082	 1.43125	0.0818712	  632849	0.706409	3.025
  169288	   2.332	  -1.076	-2.04856	 2.96561	 4.98094	 2.27017	0.907319	0.083851	  917472	0.922535	1.229
  169292	   1.985	-1.07715	-2.04693	 2.93389	 4.84596	 1.64728	0.961101	0.117149	  682846	 1.01463	0.9209
  169328	   1.639	-0.98967	-1.94171	 3.95778	 5.01142	 1.23653	0.791013	0.0953309	  443370	0.816819	0.7396
  169329	   2.995	 -1.4339	-1.94416	 7.15441	 3.34311	 1.82669	0.928962	0.109799	  950468	0.853117	0.7435
  169330	   2.162	-1.42198	-1.94117	 7.06307	 3.31498	 1.63484	 0.87347	0.109449	  729811	0.915567	0.5784
  169342	   2.819	-1.43305	-1.94362	 3.60664	 3.44869	 1.68114	0.737944	0.0676511	  813709	0.859584	0.6478
  169345	 4.85001	-1.43239	 -1.9428	  3.0847	 3.33503	  2.1518	 1.13771	0.137234	1.05818e+06	0.920091	0.8312
  169347	   3.555	-1.43164	-1.94416	 3.91136	 3.43227	  1.9609	 1.04213	 0.12486	  964990	0.879364	0.7663
  169354	   1.049	-0.99192	  -1.939	 3.44148	 4.75943	0.912034	0.777779	0.109726	  344532	0.697895	0.566
  169355	 4.62601	-1.42198	-1.95096	 4.18272	  3.4262	 2.17653	 1.16266	0.123422	1.09863e+06	0.889143	0.8679
  169369	   3.569	-1.08549	 -2.0491	  3.0267	 5.48614	 1.92428	  1.3547	0.160618	  814171	0.839039	1.131
  169380	 4.72701	-1.08393	-2.05454	 2.76389	 4.73161	 1.49272	 1.09761	0.146397	  566954	0.813922	0.7527
  169406	   2.265	-1.43648	-1.94416	 2.48938	 3.32488	 1.94637	 1.19315	0.162115	  985106	0.908635	0.7647
  169409	   4.236	-1.43215	-1.94688	       4	 3.32137	 1.94468	 1.12994	0.148681	  978852	 0.86838	0.7642
  169410	   1.888	-1.43846	-1.94335	 2.34131	 3.29891	 1.80146	0.976585	0.170866	  933464	0.887574	0.7236
  169422	    3.06	  1.4787	-2.15296	 8.79956	 4.25012	 2.07234	 1.40562	0.245705	1.22708e+06	 1.01475	0.9262
  169423	 2.09301	 1.48584	-2.15214	 3.96041	 4.12639	 2.42882	 1.78982	0.235909	1.52993e+06	 1.20626	1.143
  169429	 3.38301	 1.09831	-1.64728	 2.15698	 4.39238	 1.52796	 1.01488	0.0974894	  521102	 1.09553	0.7151
  169432	   2.527	 1.10449	-1.64075	 6.20056	 4.46177	 1.83996	 1.44855	0.274113	  624700	0.917147	0.8497
  169433	 3.94501	 1.09843	 -1.6451	 6.40523	 4.15502	 2.12539	 1.31363	0.186769	  678973	0.850675	0.9169
  169439	   3.122	  1.0126	-1.79925	 4.93069	 4.62813	 3.04234	 1.19549	0.0910285	  999290	0.832005	1.578
  169442	 2.40301	 1.01274	-1.79735	   5.002	 4.60996	 3.07257	 1.32325	0.108694	  995865	0.834329	1.571
  169450	   2.745	 1.61966	-1.95476	 5.70342	 3.43169	 2.04805	 1.16824	 0.14712	1.13136e+06	 1.01485	0.7052
  169453	 4.43701	 1.61135	-1.95993	 4.03517	 3.37714	  1.4045	 1.07433	 0.17014	  786569	0.979557	0.4965
  169455	 3.98401	 1.61542	-1.95857	 3.25197	 3.38573	 1.67527	0.997699	0.129776	  881007	 1.00084	0.55
  169456	   1.978	 1.61911	-1.95558	 2.75289	 3.31377	 1.29403	0.880963	0.190936	  814913	 1.03559	0.4991
  169458	 3.54101	 1.61925	-1.95857	 4.26871	 3.39232	 1.59982	 1.08124	0.172589	  883736	0.992527	0.5514
  169459	   5.543	 1.61487	-1.96591	 3.69635	  3.4032	 1.40756	0.918992	0.142317	  804904	 1.03961	0.5069
  169463	 3.62901	 1.61674	-1.95939	 3.56339	 3.37797	 1.46704	 1.09252	0.161624	  836968	0.972186	0.5218
  169467	   2.663	 1.62289	 -1.9583	   3.161	 3.42674	 1.80165	 1.09618	0.170357	1.04713e+06	 0.93833	0.648
  169469	    2.98	 1.62217	-1.96292	  3.0556	 3.42576	 2.05263	 1.02146	0.102281	1.1987e+06	0.986565	0.7424
  169470	 4.27301	  1.6232	 -1.9651	 3.43966	 3.35341	 1.23809	 0.92225	0.182197	  714409	0.999863	0.4459
  169471	 5.25701	  1.6131	-1.96809	 3.87905	 3.42743	 1.53539	0.929671	0.125592	  845224	 1.02022	0.5315
  169472	   3.113	 1.62179	-1.95667	 3.69362	 3.40066	 1.51324	0.942725	0.141439	  868299	0.958881	0.5407
  169497	 3.48201	 1.39358	-1.95558	 4.22963	 4.09726	 2.31057	 1.42371	0.172845	1.13701e+06	0.999808	0.9578
  169502	 4.08401	 1.61513	 -1.9564	 3.48705	 3.36809	 1.20672	0.952805	0.134968	  680678	0.981669	0.4263
  169503	 3.56501	 1.61394	-1.95585	 3.90539	 3.34639	 1.20967	 1.01033	0.191554	  696938	 0.98671	0.4362
  169504	   3.598	  1.6172	-1.95558	 3.74085	 3.38284	 1.19897	 1.00043	0.184564	  689544	0.976157	0.4314
  169527	 2.79001	 1.26897	-1.79844	 7.21683	 3.38515	 2.35414	 1.19701	0.166944	1.04828e+06	0.934489	1.006
  169529	    3.52	 1.35168	-1.79817	 6.61636	 3.19353	 1.91244	 1.04862	0.149861	  814005	0.848645	0.7108
  169530	   3.265	 1.35055	-1.79925	 8.53851	  3.1853	 1.59259	0.828492	0.155086	  668319	0.856178	0.5864
  169532	   3.789	 1.34442	 -1.8017	 7.51922	  3.2154	  1.6556	0.887982	0.158595	  682564	0.885585	0.6034
  169537	 4.70901	 1.35076	-1.81122	 6.51046	 3.23575	 1.76257	 1.11138	0.193205	  766618	0.885606	0.6731
  169540	    2.63	 1.36639	-1.79327	 4.31741	 3.20966	 1.77969	 0.99007	0.109657	  772126	0.874791	0.6677
  169542	   1.811	 1.36555	-1.79001	 4.57885	 3.20036	 1.67828	0.902262	0.0984141	  725374	0.907392	0.626
  169544	   1.964	 1.36929	-1.79164	  4.9182	  3.1997	 1.78369	0.909266	0.112975	  799526	 0.89118	0.6889
  169549	   2.031	 1.36415	-1.78974	 5.02237	 3.21379	 2.07961	 1.15812	0.137446	  891943	0.880968	0.7694
  169553	    2.51	 1.35606	-1.79273	 7.24521	 3.16988	 1.77037	0.973444	0.187312	  757114	0.891853	0.6558
  169571	   2.653	0.811454	 1.77288	 4.42303	   7.032	 3.17107	 1.50835	0.114515	  875774	0.700691	2.149
  169573	   1.263	0.708656	 1.76772	 2.85315	 8.13405	 1.95193	 1.07072	0.0921423	  483162	0.803055	1.661
  169574	 3.05038	0.799671	 1.77179	 3.20379	 6.83823	 2.34235	 1.05887	0.0668804	  617734	0.765673	1.572
  169583	 2.20901	0.974624	 1.96673	 5.28389	 5.87354	 2.81731	 1.45638	0.140016	1.14178e+06	0.987959	1.945
  169588	   2.215	0.978145	 1.96618	 4.88678	 6.02063	 3.43732	 1.87681	0.163832	1.287e+06	0.926772	2.155
  169589	    2.19	0.984586	 1.96564	 4.27223	 6.00687	 3.00148	 1.66816	0.135781	1.14074e+06	0.943206	1.916
  169590	   2.155	0.987042	 1.96727	 4.33828	 5.93948	  3.0306	 1.59001	 0.16101	1.15504e+06	0.971007	1.925
  169591	   2.293	0.979141	  1.9651	 3.86977	 5.96658	 3.51254	 1.61987	0.114856	1.24535e+06	0.912594	2.085
  169595	   2.493	0.976376	  1.9651	 4.55355	 6.05973	 3.67227	 1.55614	0.0922897	1.31122e+06	0.892448	2.198
  169596	   2.231	0.977406	 1.96428	 4.21313	 6.01773	 3.47984	 1.62032	0.104005	1.26173e+06	0.927435	2.122
  169597	   2.344	0.973713	 1.96645	 4.05285	  6.0575	 3.61238	 1.56024	0.0982785	1.2803e+06	0.891293	2.147
  169598	   3.213	0.975087	 1.97135	 4.74857	 6.09956	 3.83819	 1.63192	 0.10075	1.35006e+06	 0.79407	2.266
  169599	   3.321	0.981168	 1.96727	 4.41683	 6.05942	 3.63106	 1.55284	0.108779	1.31665e+06	 0.83126	2.194
  169605	   3.479	0.973044	 1.96673	  6.1286	  6.0865	 3.88002	 1.64327	0.0991421	1.3398e+06	0.739853	2.258
  169607	 2.45501	0.963975	 1.96836	 6.06451	 6.10186	 3.76058	 1.75805	0.110814	1.31063e+06	0.810425	2.199
  169608	 2.08001	 0.97988	 1.96564	 4.91578	 6.03065	 3.24006	 1.65785	0.104475	1.20509e+06	 0.87155	2.044
  169631	   5.832	0.982267	-2.01485	 7.20016	 4.62604	 2.53903	 1.70355	0.194151	  826515	 1.01791	1.336
  169633	    2.18	 1.00123	-2.05182	 2.47665	 4.65544	 2.06603	 1.39517	0.270844	  814667	  1.2829	1.288
  169691	   2.047	0.988124	 1.96727	  5.7298	 6.08685	 3.07889	 1.61575	0.126336	1.12236e+06	0.952773	1.897
  169854	   1.168	-1.09365	-2.04856	 2.07742	 5.43913	  1.1157	 0.81424	0.194462	  551272	0.895788	0.7652
  169864	    1.21	-1.09616	-2.03904	 2.64296	 5.63918	  1.5332	0.905306	0.128068	  695727	0.849643	0.9859
  170352	   1.693	0.590607	 2.06161	 4.12722	 11.2265	 2.44666	 1.03956	0.0634374	  557907	0.744929	2.645
  170353	   1.764	0.591294	 2.06297	 4.26766	 11.1355	 2.29202	0.892573	0.0537629	  555131	0.698791	2.603
  170357	   3.801	0.974692	 2.06188	 6.64313	  6.7723	 2.86592	 1.60582	0.165555	1.08843e+06	0.638782	 1.9
  170358	    4.44	0.993122	 2.06351	 5.45581	 6.43003	  2.6498	 1.25908	0.0910448	1.00435e+06	0.707067	1.673
  170359	   4.835	 1.00358	 2.07221	 6.35464	 6.35403	 2.79124	 1.45859	0.135514	1.08383e+06	0.738442	1.77
  170360	   1.714	 1.00339	  2.0646	 6.40921	 6.35666	 2.75852	 1.44488	0.130408	1.07459e+06	0.726454	1.759
  170362	   2.173	0.946627	 2.06243	  7.0216	 7.06781	 2.92561	 1.62549	 0.13516	1.0459e+06	0.730347	1.996
  170364	   2.999	0.802969	  2.0627	 6.02128	 8.10353	 2.62974	  1.3703	0.0839188	  781094	0.567075	1.968
  170366	   4.974	 1.24023	 2.06814	  6.4282	 5.21092	 2.55329	 1.27418	0.125806	1.24385e+06	0.687567	1.365
  170385	   1.931	0.993586	 1.96102	 5.13812	  5.7769	 2.88464	 1.55567	  0.1374	1.03418e+06	0.934787	1.742
  170390	   4.053	0.986372	 1.96482	 5.79458	 6.04857	  3.5487	 1.50755	0.104713	1.2849e+06	0.709744	2.153
  170391	   3.722	0.994324	 1.96455	 6.10287	 6.15481	 3.91712	 1.60662	0.103353	1.42558e+06	0.692934	2.383
  170392	   2.025	0.975792	 1.96047	 4.26373	 5.92686	 3.10835	 1.46334	0.103233	1.12656e+06	0.980098	1.876
  170402	   3.687	 0.93299	 1.96673	 6.44659	 6.44051	 3.73818	  1.4924	0.0736368	1.18922e+06	 0.75289	2.253
